vessel_imo,vessel_name,vessel_flag,vessel_type,eta_place_name,eta_country_name,eta_date,last_reported_port,last_reported_country,last_reported_port_sail_date,destination_port,destination_country,vessel_technical_manager
9152911,MEDKON MIRA,Turkey,Not Available,VARNA,BULGARIA,08/13/2025,BURGAS,BULGARIA,,VARNA,BULGARIA,
9179488,ORIS MARINE,Liberia,Tanker,SULINA (PORT ET ZONE FRANCHE),ROMANIA,08/13/2025,ELEFSIS (ELEVSIS),GREECE,,SULINA (PORT ET ZONE FRANCHE),ROMANIA,
